"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","SOCBENHH","INCASH","PC_GDP","A","2005",2.86951266327918,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2006",3.12504075856582,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2007",3.42833765537147,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2008",3.75970061173814,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2009",4.0098886193182,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2010",4.06769735115877,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2011",4.27610958661525,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2012",4.54923918842603,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2013",4.71403804580434,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2014",5.0758596798973,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2015",5.42769661661714,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2016",5.52142605674552,
"KOR","SOCBENHH","INCASH","PC_GDP","A","2017",5.49520818470427,
"LUX","SOCBENHH","INCASH","PC_GDP","A","1995",14.6140162334997,
"LUX","SOCBENHH","INCASH","PC_GDP","A","1996",14.2582532446133,
"LUX","SOCBENHH","INCASH","PC_GDP","A","1997",14.4569231455013,
"LUX","SOCBENHH","INCASH","PC_GDP","A","1998",14.468465095571,
"LUX","SOCBENHH","INCASH","PC_GDP","A","1999",13.49555928871,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2000",13.0841681933154,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2001",13.8487715426363,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2002",14.530830819291,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2003",15.5218901633166,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2004",15.2236975956708,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2005",15.1781956269247,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2006",14.2036109616991,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2007",13.4369868305038,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2008",14.5293369296906,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2009",16.6414808620293,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2010",15.9028819190054,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2011",15.3011332468706,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2012",15.985162346064,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2013",15.917591478285,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2014",15.4821805960304,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2015",15.2426329386841,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2016",14.8365601013632,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2017",15.1591826207003,
"LUX","SOCBENHH","INCASH","PC_GDP","A","2018",14.9939182138895,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2003",1.55262087838206,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2004",1.44781570268295,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2005",1.50459180657712,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2006",1.49916826362698,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2007",1.62237147874521,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2008",1.68357879890142,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2009",1.9919303949898,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2010",2.05087434308493,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2011",2.15056987771439,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2012",2.23295239614649,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2013",2.24592178149812,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2014",2.35463031485542,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2015",2.45093382402169,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2016",2.51551422280071,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2017",2.56123562481321,
"MEX","SOCBENHH","INCASH","PC_GDP","A","2018",2.69141413338216,
"NLD","SOCBENHH","INCASH","PC_GDP","A","1995",14.1333406160578,
"NLD","SOCBENHH","INCASH","PC_GDP","A","1996",13.5976786361988,
"NLD","SOCBENHH","INCASH","PC_GDP","A","1997",12.603577873761,
"NLD","SOCBENHH","INCASH","PC_GDP","A","1998",11.7297962185673,
"NLD","SOCBENHH","INCASH","PC_GDP","A","1999",11.0821319842941,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2000",10.4303694411812,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2001",10.2768110799139,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2002",10.2909982699342,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2003",10.6429281800277,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2004",10.5323020068545,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2005",10.1642272497064,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2006",9.86303900805069,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2007",9.48818579711549,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2008",9.51254484717196,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2009",10.4904919963767,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2010",10.789017924332,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2011",10.9676347986266,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2012",11.2246273159705,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2013",11.6288119092213,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2014",11.5617368515099,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2015",11.3434916696618,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2016",11.2364594818568,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2017",10.8800968914009,
"NLD","SOCBENHH","INCASH","PC_GDP","A","2018",10.452444902647,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1995",12.4652777056165,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1996",12.270900386742,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1997",12.387502742928,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1998",12.3446623481175,
"NZL","SOCBENHH","INCASH","PC_GDP","A","1999",11.6115650584214,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2000",11.0557289363229,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2001",10.4521256759277,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2002",10.0201803507889,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2003",9.74204301670565,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2004",9.08090567356155,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2005",9.06640316690705,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2006",9.63491505531282,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2007",9.76007781809619,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2008",10.4330930243596,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2009",11.0278737303798,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2010",10.9576742334123,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2011",10.6068368653308,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2012",10.6565047454385,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2013",10.1284004745448,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2014",9.96841696545115,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2015",9.68735006611258,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2016",9.57633227968887,
"NZL","SOCBENHH","INCASH","PC_GDP","A","2017",9.26777271962066,
"NOR","SOCBENHH","INCASH","PC_GDP","A","1995",15.1537993517025,
"NOR","SOCBENHH","INCASH","PC_GDP","A","1996",14.4995790160353,
"NOR","SOCBENHH","INCASH","PC_GDP","A","1997",14.0225524383619,
"NOR","SOCBENHH","INCASH","PC_GDP","A","1998",14.7266368517974,
"NOR","SOCBENHH","INCASH","PC_GDP","A","1999",14.5109896664979,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2000",13.0812196515187,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2001",13.516537045821,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2002",14.5640751659485,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2003",15.3522294990508,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2004",14.3825083285661,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2005",13.1036031893676,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2006",12.1377943678634,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2007",11.9423123319007,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2008",11.5442888431163,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2009",13.560946122288,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2010",13.4386194138559,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2011",13.2493376441222,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2012",13.1528687240073,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2013",13.2691070400596,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2014",13.7526450149547,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2015",14.8057899798404,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2016",15.4436779650294,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2017",14.9716785489512,
"NOR","SOCBENHH","INCASH","PC_GDP","A","2018",14.3176166712925,
"POL","SOCBENHH","INCASH","PC_GDP","A","1995",16.7797657557814,
"POL","SOCBENHH","INCASH","PC_GDP","A","1996",16.8453445201207,
"POL","SOCBENHH","INCASH","PC_GDP","A","1997",17.0145689678302,
"POL","SOCBENHH","INCASH","PC_GDP","A","1998",16.3233619878892,
"POL","SOCBENHH","INCASH","PC_GDP","A","1999",16.7320919607834,
"POL","SOCBENHH","INCASH","PC_GDP","A","2000",16.0861486893501,
"POL","SOCBENHH","INCASH","PC_GDP","A","2001",17.0991597155803,
"POL","SOCBENHH","INCASH","PC_GDP","A","2002",17.1298934886716,
"POL","SOCBENHH","INCASH","PC_GDP","A","2003",17.0233943706926,
"POL","SOCBENHH","INCASH","PC_GDP","A","2004",16.0275522955602,
"POL","SOCBENHH","INCASH","PC_GDP","A","2005",15.6984157914026,
"POL","SOCBENHH","INCASH","PC_GDP","A","2006",15.1879530573043,
"POL","SOCBENHH","INCASH","PC_GDP","A","2007",14.1726289766158,
"POL","SOCBENHH","INCASH","PC_GDP","A","2008",14.0426246614668,
"POL","SOCBENHH","INCASH","PC_GDP","A","2009",14.5208318606385,
"POL","SOCBENHH","INCASH","PC_GDP","A","2010",14.6439004274551,
"POL","SOCBENHH","INCASH","PC_GDP","A","2011",13.8584167717625,
"POL","SOCBENHH","INCASH","PC_GDP","A","2012",13.9934639520076,
"POL","SOCBENHH","INCASH","PC_GDP","A","2013",14.479734684455,
"POL","SOCBENHH","INCASH","PC_GDP","A","2014",14.3883215242701,
"POL","SOCBENHH","INCASH","PC_GDP","A","2015",14.2877711508946,
"POL","SOCBENHH","INCASH","PC_GDP","A","2016",15.267028737102,
"POL","SOCBENHH","INCASH","PC_GDP","A","2017",15.076876830685,
"POL","SOCBENHH","INCASH","PC_GDP","A","2018",14.9017937427491,
"PRT","SOCBENHH","INCASH","PC_GDP","A","1995",10.8003884641194,
"PRT","SOCBENHH","INCASH","PC_GDP","A","1996",10.9646269769844,
"PRT","SOCBENHH","INCASH","PC_GDP","A","1997",10.7471287281972,
"PRT","SOCBENHH","INCASH","PC_GDP","A","1998",10.9193720844453,
"PRT","SOCBENHH","INCASH","PC_GDP","A","1999",10.8772997535478,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2000",11.2685375854718,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2001",11.5665100047977,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2002",12.0539502911954,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2003",13.2409965236842,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2004",13.6755405252632,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2005",14.1694587561244,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2006",14.2576826244848,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2007",14.2390048617761,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2008",14.7231549687662,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2009",16.5481128772442,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2010",16.6349648759109,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2011",17.175467148573,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2012",17.808508077833,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2013",18.647250216372,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2014",17.9748434259053,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2015",17.6044537729149,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2016",17.190376154116,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2017",16.5699782099475,
"PRT","SOCBENHH","INCASH","PC_GDP","A","2018",16.3836023734797,
"SVK","SOCBENHH","INCASH","PC_GDP","A","1995",13.8670069657025,
"SVK","SOCBENHH","INCASH","PC_GDP","A","1996",13.8923445868611,
"SVK","SOCBENHH","INCASH","PC_GDP","A","1997",13.3212103919548,
"SVK","SOCBENHH","INCASH","PC_GDP","A","1998",13.3515540661127,
"SVK","SOCBENHH","INCASH","PC_GDP","A","1999",14.0393707624659,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2000",13.3382428330669,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2001",13.3888238236875,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2002",13.5323537684673,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2003",11.8567490860184,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2004",12.594616526337,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2005",12.7191156681627,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2006",12.2342896759619,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2007",11.875905509258,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2008",11.6456157055141,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2009",14.1183348558267,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2010",14.3219643075017,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2011",13.7904297343738,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2012",13.9379113949734,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2013",14.0317285309384,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2014",13.9936269287961,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2015",13.7507369461883,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2016",13.9212434148023,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2017",13.5697425624583,
"SVK","SOCBENHH","INCASH","PC_GDP","A","2018",13.2146712070995,
"ESP","SOCBENHH","INCASH","PC_GDP","A","1995",13.1184485918,
"ESP","SOCBENHH","INCASH","PC_GDP","A","1996",12.986633360793,
"ESP","SOCBENHH","INCASH","PC_GDP","A","1997",12.6177619264041,
"ESP","SOCBENHH","INCASH","PC_GDP","A","1998",12.1172388861011,
"ESP","SOCBENHH","INCASH","PC_GDP","A","1999",11.8318413087962,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2000",11.6242778046187,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2001",11.4008271123963,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2002",11.4955333319103,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2003",11.4672689606689,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2004",11.5169581947252,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2005",11.4141587328289,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2006",11.279378934334,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2007",11.4436575521669,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2008",12.2837281362293,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2009",14.4366108275984,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2010",15.0897400879456,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2011",15.3030327243944,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2012",16.2827235794041,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2013",16.7008706833355,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2014",16.5390376279601,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2015",15.7990515873384,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2016",15.5955074337427,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2017",15.2637368122987,
"ESP","SOCBENHH","INCASH","PC_GDP","A","2018",15.4087571629514,
"SWE","SOCBENHH","INCASH","PC_GDP","A","1995",17.1331438055365,
"SWE","SOCBENHH","INCASH","PC_GDP","A","1996",16.3385228045274,
"SWE","SOCBENHH","INCASH","PC_GDP","A","1997",15.7395001408684,
"SWE","SOCBENHH","INCASH","PC_GDP","A","1998",15.5624607082984,
"SWE","SOCBENHH","INCASH","PC_GDP","A","1999",15.347634204569,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2000",14.730712078803,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2001",14.8397133731993,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2002",15.0149713114373,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2003",15.4966004522805,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2004",15.1609481096025,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2005",14.939544931281,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2006",14.4073446336795,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2007",13.6096996128996,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2008",13.6026949704502,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2009",14.6621437195765,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2010",13.7753274214425,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2011",13.2249730986051,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2012",13.8221194741703,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2013",14.1643519940845,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2014",13.6905715848867,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2015",13.2072238374112,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2016",13.089069497955,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2017",12.80156051249,
"SWE","SOCBENHH","INCASH","PC_GDP","A","2018",12.5602400603254,
"CHE","SOCBENHH","INCASH","PC_GDP","A","1995",9.87806549055286,
"CHE","SOCBENHH","INCASH","PC_GDP","A","1996",10.3812996968447,
"CHE","SOCBENHH","INCASH","PC_GDP","A","1997",10.6550679827573,
"CHE","SOCBENHH","INCASH","PC_GDP","A","1998",10.2723708371706,
"CHE","SOCBENHH","INCASH","PC_GDP","A","1999",10.0929573617379,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2000",9.44183311808539,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2001",9.66584586087792,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2002",10.1736475899568,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2003",10.6692150743459,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2004",10.5698414341136,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2005",10.4334627050863,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2006",9.82337802288566,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2007",9.41613035829583,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2008",9.12793168847195,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2009",10.1273389090551,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2010",10.089227394261,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2011",9.92098554794892,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2012",10.0373613946905,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2013",10.1623599669954,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2014",10.1494348297866,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2015",10.2281225216877,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2016",10.3796465016956,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2017",10.3657730545425,
"CHE","SOCBENHH","INCASH","PC_GDP","A","2018",10.1352810394691,
"TUR","SOCBENHH","INCASH","PC_GDP","A","2009",9.27462205969216,
"TUR","SOCBENHH","INCASH","PC_GDP","A","2010",8.62306292778137,
"TUR","SOCBENHH","INCASH","PC_GDP","A","2011",8.89292479802427,
"TUR","SOCBENHH","INCASH","PC_GDP","A","2012",8.55206854933017,
"TUR","SOCBENHH","INCASH","PC_GDP","A","2013",8.78613189539254,
"TUR","SOCBENHH","INCASH","PC_GDP","A","2014",8.31595144506095,
"TUR","SOCBENHH","INCASH","PC_GDP","A","2015",8.33320216424203,
"TUR","SOCBENHH","INCASH","PC_GDP","A","2016",9.16219673137679,
"TUR","SOCBENHH","INCASH","PC_GDP","A","2017",8.643748810962,
"GBR","SOCBENHH","INCASH","PC_GDP","A","1995",12.9729392751029,
"GBR","SOCBENHH","INCASH","PC_GDP","A","1996",12.5547123434133,
"GBR","SOCBENHH","INCASH","PC_GDP","A","1997",12.3072399544254,
"GBR","SOCBENHH","INCASH","PC_GDP","A","1998",11.8539825406926,
"GBR","SOCBENHH","INCASH","PC_GDP","A","1999",11.4992821363008,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2000",11.2632580995226,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2001",11.6020567294351,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2002",11.644371204123,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2003",11.8743608217744,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2004",12.0659511804916,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2005",11.9174316788825,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2006",11.6458960908468,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2007",11.8234944551661,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2008",12.3571400268314,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2009",14.074128161503,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2010",14.19209489571,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2011",14.1197288321854,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2012",14.3266361856217,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2013",14.0187833628583,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2014",13.7139063913158,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2015",13.5958862661302,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2016",13.2324619803065,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2017",12.8273993841674,
"GBR","SOCBENHH","INCASH","PC_GDP","A","2018",12.6965206425955,
"USA","SOCBENHH","INCASH","PC_GDP","A","1995",11.4077046248509,
"USA","SOCBENHH","INCASH","PC_GDP","A","1996",11.3202674256626,
"USA","SOCBENHH","INCASH","PC_GDP","A","1997",10.9969371214538,
"USA","SOCBENHH","INCASH","PC_GDP","A","1998",10.6602946964503,
"USA","SOCBENHH","INCASH","PC_GDP","A","1999",10.3910810709502,
"USA","SOCBENHH","INCASH","PC_GDP","A","2000",10.2761237012364,
"USA","SOCBENHH","INCASH","PC_GDP","A","2001",10.9174771603605,
"USA","SOCBENHH","INCASH","PC_GDP","A","2002",11.5296475043291,
"USA","SOCBENHH","INCASH","PC_GDP","A","2003",11.6191726814034,
"USA","SOCBENHH","INCASH","PC_GDP","A","2004",11.5894313203256,
"USA","SOCBENHH","INCASH","PC_GDP","A","2005",11.5251999269443,
"USA","SOCBENHH","INCASH","PC_GDP","A","2006",11.6212773231584,
"USA","SOCBENHH","INCASH","PC_GDP","A","2007",11.8367090118504,
"USA","SOCBENHH","INCASH","PC_GDP","A","2008",13.1504014009527,
"USA","SOCBENHH","INCASH","PC_GDP","A","2009",14.6981301801406,
"USA","SOCBENHH","INCASH","PC_GDP","A","2010",15.3274544938878,
"USA","SOCBENHH","INCASH","PC_GDP","A","2011",14.9729765170292,
"USA","SOCBENHH","INCASH","PC_GDP","A","2012",14.450420895663,
"USA","SOCBENHH","INCASH","PC_GDP","A","2013",14.3270432963629,
"USA","SOCBENHH","INCASH","PC_GDP","A","2014",14.3669721698625,
"USA","SOCBENHH","INCASH","PC_GDP","A","2015",14.559315179662,
"USA","SOCBENHH","INCASH","PC_GDP","A","2016",14.6164068845164,
"USA","SOCBENHH","INCASH","PC_GDP","A","2017",14.4565627653767,
"USA","SOCBENHH","INCASH","PC_GDP","A","2018",14.2894447207885,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2003",5.25429686008464,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2004",4.58275273713428,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2005",4.34253305429146,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2006",3.96075970042808,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2007",3.84837569005321,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2008",4.24422028799565,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2009",4.62684635695174,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2010",4.3774997018015,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2011",4.12540962123677,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2012",4.02243180014669,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2013",3.92437291476693,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2014",3.94081120682248,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2015",3.96503625387252,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2016",3.89055164538525,
"CHL","SOCBENHH","INCASH","PC_GDP","A","2017",3.79107731724089,
"EST","SOCBENHH","INCASH","PC_GDP","A","1995",9.22904549244217,
"EST","SOCBENHH","INCASH","PC_GDP","A","1996",9.77561361768824,
"EST","SOCBENHH","INCASH","PC_GDP","A","1997",9.2926518377489,
"EST","SOCBENHH","INCASH","PC_GDP","A","1998",9.56393295783132,
"EST","SOCBENHH","INCASH","PC_GDP","A","1999",10.4550948686217,
"EST","SOCBENHH","INCASH","PC_GDP","A","2000",9.49225651294044,
"EST","SOCBENHH","INCASH","PC_GDP","A","2001",9.07008411952409,
"EST","SOCBENHH","INCASH","PC_GDP","A","2002",8.84464191643805,
"EST","SOCBENHH","INCASH","PC_GDP","A","2003",8.82867207912392,
"EST","SOCBENHH","INCASH","PC_GDP","A","2004",9.14564290565698,
"EST","SOCBENHH","INCASH","PC_GDP","A","2005",8.83961685337479,
"EST","SOCBENHH","INCASH","PC_GDP","A","2006",8.58669028935664,
"EST","SOCBENHH","INCASH","PC_GDP","A","2007",8.29209902424899,
"EST","SOCBENHH","INCASH","PC_GDP","A","2008",10.2931272399955,
"EST","SOCBENHH","INCASH","PC_GDP","A","2009",13.6717272768065,
"EST","SOCBENHH","INCASH","PC_GDP","A","2010",12.5902537318343,
"EST","SOCBENHH","INCASH","PC_GDP","A","2011",11.0811196376118,
"EST","SOCBENHH","INCASH","PC_GDP","A","2012",10.6366846889777,
"EST","SOCBENHH","INCASH","PC_GDP","A","2013",10.5567097959899,
"EST","SOCBENHH","INCASH","PC_GDP","A","2014",10.4811749282625,
