"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","FBORNPOP","TOT","PC_POP","A","2016",17.148,
"NZL","FBORNPOP","TOT","PC_POP","A","1996",16.212,
"NZL","FBORNPOP","TOT","PC_POP","A","1997",16.416,
"NZL","FBORNPOP","TOT","PC_POP","A","1998",16.527,
"NZL","FBORNPOP","TOT","PC_POP","A","1999",16.783,
"NZL","FBORNPOP","TOT","PC_POP","A","2000",16.783,
"NZL","FBORNPOP","TOT","PC_POP","A","2001",17.187,
"NZL","FBORNPOP","TOT","PC_POP","A","2002",18.006,
"NZL","FBORNPOP","TOT","PC_POP","A","2003",18.7,
"NZL","FBORNPOP","TOT","PC_POP","A","2004",19.1,
"NZL","FBORNPOP","TOT","PC_POP","A","2005",19.49,
"NZL","FBORNPOP","TOT","PC_POP","A","2006",20.333,
"NZL","FBORNPOP","TOT","PC_POP","A","2007",21.016,
"NZL","FBORNPOP","TOT","PC_POP","A","2008",21.247,
"NZL","FBORNPOP","TOT","PC_POP","A","2009",21.471,
"NZL","FBORNPOP","TOT","PC_POP","A","2010",21.645,
"NZL","FBORNPOP","TOT","PC_POP","A","2011",21.713,
"NZL","FBORNPOP","TOT","PC_POP","A","2012",21.754,
"NZL","FBORNPOP","TOT","PC_POP","A","2013",22.435,
"NZL","FBORNPOP","TOT","PC_POP","A","2014",23.36,
"NZL","FBORNPOP","TOT","PC_POP","A","2015",24.478,
"NZL","FBORNPOP","TOT","PC_POP","A","2016",25.077,
"EST","FBORNPOP","TOT","PC_POP","A","2000",18.416,
"EST","FBORNPOP","TOT","PC_POP","A","2001",18.416,
"EST","FBORNPOP","TOT","PC_POP","A","2002",17.984,
"EST","FBORNPOP","TOT","PC_POP","A","2003",17.6,
"EST","FBORNPOP","TOT","PC_POP","A","2004",17.5,
"EST","FBORNPOP","TOT","PC_POP","A","2005",17.282,
"EST","FBORNPOP","TOT","PC_POP","A","2006",16.872,
"EST","FBORNPOP","TOT","PC_POP","A","2007",16.819,
"EST","FBORNPOP","TOT","PC_POP","A","2008",16.73,
"EST","FBORNPOP","TOT","PC_POP","A","2009",16.595,
"EST","FBORNPOP","TOT","PC_POP","A","2010",16.357,
"EST","FBORNPOP","TOT","PC_POP","A","2011",16.015,
"EST","FBORNPOP","TOT","PC_POP","A","2012",15.924,
"EST","FBORNPOP","TOT","PC_POP","A","2013",15.031,
"EST","FBORNPOP","TOT","PC_POP","A","2014",14.934,
"EST","FBORNPOP","TOT","PC_POP","A","2015",14.831,
"EST","FBORNPOP","TOT","PC_POP","A","2016",14.767,
"EST","FBORNPOP","TOT","PC_POP","A","2017",14.701,
"EST","FBORNPOP","TOT","PC_POP","A","2018",15.014,
"FRA","FBORNPOP","TOT","PC_POP","A","1999",7.339,
"FRA","FBORNPOP","TOT","PC_POP","A","2000",7.339,
"FRA","FBORNPOP","TOT","PC_POP","A","2001",10.13,
"FRA","FBORNPOP","TOT","PC_POP","A","2002",10.526,
"FRA","FBORNPOP","TOT","PC_POP","A","2003",10.7,
"FRA","FBORNPOP","TOT","PC_POP","A","2004",10.9,
"FRA","FBORNPOP","TOT","PC_POP","A","2005",11.112,
"FRA","FBORNPOP","TOT","PC_POP","A","2006",11.294,
"FRA","FBORNPOP","TOT","PC_POP","A","2007",11.392,
"FRA","FBORNPOP","TOT","PC_POP","A","2008",11.505,
"FRA","FBORNPOP","TOT","PC_POP","A","2009",11.56,
"FRA","FBORNPOP","TOT","PC_POP","A","2010",11.575,
"FRA","FBORNPOP","TOT","PC_POP","A","2011",11.653,
"FRA","FBORNPOP","TOT","PC_POP","A","2012",11.76,
"FRA","FBORNPOP","TOT","PC_POP","A","2013",11.89,
"FRA","FBORNPOP","TOT","PC_POP","A","2014",12.032,
"FRA","FBORNPOP","TOT","PC_POP","A","2015",12.186,
"FRA","FBORNPOP","TOT","PC_POP","A","2016",12.276,
"FRA","FBORNPOP","TOT","PC_POP","A","2017",12.476,
"FRA","FBORNPOP","TOT","PC_POP","A","2018",12.486,
"ITA","FBORNPOP","TOT","PC_POP","A","2001",3.906,
"ITA","FBORNPOP","TOT","PC_POP","A","2002",3.906,
"ITA","FBORNPOP","TOT","PC_POP","A","2004",0,
"ITA","FBORNPOP","TOT","PC_POP","A","2005",0,
"ITA","FBORNPOP","TOT","PC_POP","A","2006",0,
"ITA","FBORNPOP","TOT","PC_POP","A","2007",0,
"ITA","FBORNPOP","TOT","PC_POP","A","2008",0,
"ITA","FBORNPOP","TOT","PC_POP","A","2009",9.798,
"ITA","FBORNPOP","TOT","PC_POP","A","2010",9.713,
"ITA","FBORNPOP","TOT","PC_POP","A","2011",9.65,
"ITA","FBORNPOP","TOT","PC_POP","A","2012",9.567,
"ITA","FBORNPOP","TOT","PC_POP","A","2013",9.529,
"ITA","FBORNPOP","TOT","PC_POP","A","2014",9.596,
"ITA","FBORNPOP","TOT","PC_POP","A","2015",9.708,
"ITA","FBORNPOP","TOT","PC_POP","A","2016",9.94,
"ITA","FBORNPOP","TOT","PC_POP","A","2017",10.199,
"ITA","FBORNPOP","TOT","PC_POP","A","2018",10.415,
"SVN","FBORNPOP","TOT","PC_POP","A","2002",8.5,
"SVN","FBORNPOP","TOT","PC_POP","A","2003",8.5,
"SVN","FBORNPOP","TOT","PC_POP","A","2004",0,
"SVN","FBORNPOP","TOT","PC_POP","A","2005",0,
"SVN","FBORNPOP","TOT","PC_POP","A","2006",0,
"SVN","FBORNPOP","TOT","PC_POP","A","2007",0,
"SVN","FBORNPOP","TOT","PC_POP","A","2008",0,
"SVN","FBORNPOP","TOT","PC_POP","A","2009",0,
"SVN","FBORNPOP","TOT","PC_POP","A","2010",0,
"SVN","FBORNPOP","TOT","PC_POP","A","2011",11.102,
"SVN","FBORNPOP","TOT","PC_POP","A","2012",13.177,
"SVN","FBORNPOP","TOT","PC_POP","A","2013",14.515,
"SVN","FBORNPOP","TOT","PC_POP","A","2014",16.023,
"SVN","FBORNPOP","TOT","PC_POP","A","2015",16.504,
"SVN","FBORNPOP","TOT","PC_POP","A","2016",16.378,
"SVN","FBORNPOP","TOT","PC_POP","A","2017",16.844,
"SVN","FBORNPOP","TOT","PC_POP","A","2018",17.593,
"AUT","FBORNPOP","TOT","PC_POP","A","1998",11.088,
"AUT","FBORNPOP","TOT","PC_POP","A","1999",10.776,
"AUT","FBORNPOP","TOT","PC_POP","A","2000",10.776,
"AUT","FBORNPOP","TOT","PC_POP","A","2001",10.395,
"AUT","FBORNPOP","TOT","PC_POP","A","2002",13.828,
"AUT","FBORNPOP","TOT","PC_POP","A","2003",14.1,
"AUT","FBORNPOP","TOT","PC_POP","A","2004",14.1,
"AUT","FBORNPOP","TOT","PC_POP","A","2005",14.135,
"AUT","FBORNPOP","TOT","PC_POP","A","2006",14.53,
"AUT","FBORNPOP","TOT","PC_POP","A","2007",14.704,
"AUT","FBORNPOP","TOT","PC_POP","A","2008",14.896,
"AUT","FBORNPOP","TOT","PC_POP","A","2009",15.145,
"AUT","FBORNPOP","TOT","PC_POP","A","2010",15.199,
"AUT","FBORNPOP","TOT","PC_POP","A","2011",15.37,
"AUT","FBORNPOP","TOT","PC_POP","A","2012",15.648,
"AUT","FBORNPOP","TOT","PC_POP","A","2013",16.081,
"AUT","FBORNPOP","TOT","PC_POP","A","2014",16.61,
"AUT","FBORNPOP","TOT","PC_POP","A","2015",17.375,
"AUT","FBORNPOP","TOT","PC_POP","A","2016",18.305,
"AUT","FBORNPOP","TOT","PC_POP","A","2017",18.96,
"AUT","FBORNPOP","TOT","PC_POP","A","2018",19.392,
"CZE","FBORNPOP","TOT","PC_POP","A","1998",4.275,
"CZE","FBORNPOP","TOT","PC_POP","A","1999",4.429,
"CZE","FBORNPOP","TOT","PC_POP","A","2000",4.429,
"CZE","FBORNPOP","TOT","PC_POP","A","2001",4.225,
"CZE","FBORNPOP","TOT","PC_POP","A","2002",4.387,
"CZE","FBORNPOP","TOT","PC_POP","A","2003",4.6,
"CZE","FBORNPOP","TOT","PC_POP","A","2004",4.7,
"CZE","FBORNPOP","TOT","PC_POP","A","2005",4.889,
"CZE","FBORNPOP","TOT","PC_POP","A","2006",5.114,
"CZE","FBORNPOP","TOT","PC_POP","A","2007",5.516,
"CZE","FBORNPOP","TOT","PC_POP","A","2008",6.162,
"CZE","FBORNPOP","TOT","PC_POP","A","2009",6.516,
"CZE","FBORNPOP","TOT","PC_POP","A","2010",6.293,
"CZE","FBORNPOP","TOT","PC_POP","A","2011",7.074,
"CZE","FBORNPOP","TOT","PC_POP","A","2012",7.056,
"CZE","FBORNPOP","TOT","PC_POP","A","2013",7.063,
"CZE","FBORNPOP","TOT","PC_POP","A","2014",7.161,
"CZE","FBORNPOP","TOT","PC_POP","A","2015",7.3,
"CZE","FBORNPOP","TOT","PC_POP","A","2016",7.523,
"ESP","FBORNPOP","TOT","PC_POP","A","1997",2.965,
"ESP","FBORNPOP","TOT","PC_POP","A","1998",3.17,
"ESP","FBORNPOP","TOT","PC_POP","A","1999",3.688,
"ESP","FBORNPOP","TOT","PC_POP","A","2000",3.688,
"ESP","FBORNPOP","TOT","PC_POP","A","2001",4.891,
"ESP","FBORNPOP","TOT","PC_POP","A","2002",6.37,
"ESP","FBORNPOP","TOT","PC_POP","A","2003",8,
"ESP","FBORNPOP","TOT","PC_POP","A","2004",8.8,
"ESP","FBORNPOP","TOT","PC_POP","A","2005",10.246,
"ESP","FBORNPOP","TOT","PC_POP","A","2006",11.08,
"ESP","FBORNPOP","TOT","PC_POP","A","2007",11.835,
"ESP","FBORNPOP","TOT","PC_POP","A","2008",13.362,
"ESP","FBORNPOP","TOT","PC_POP","A","2009",14.062,
"ESP","FBORNPOP","TOT","PC_POP","A","2010",13.476,
"ESP","FBORNPOP","TOT","PC_POP","A","2011",13.45,
"ESP","FBORNPOP","TOT","PC_POP","A","2012",13.498,
"ESP","FBORNPOP","TOT","PC_POP","A","2013",13.292,
"ESP","FBORNPOP","TOT","PC_POP","A","2014",12.88,
"ESP","FBORNPOP","TOT","PC_POP","A","2015",12.773,
"ESP","FBORNPOP","TOT","PC_POP","A","2016",12.769,
"ESP","FBORNPOP","TOT","PC_POP","A","2017",12.997,
"ESP","FBORNPOP","TOT","PC_POP","A","2018",13.365,
"TUR","FBORNPOP","TOT","PC_POP","A","2000",1.897,
"TUR","FBORNPOP","TOT","PC_POP","A","2001",1.897,
"TUR","FBORNPOP","TOT","PC_POP","A","2004",0,
"TUR","FBORNPOP","TOT","PC_POP","A","2005",0,
"TUR","FBORNPOP","TOT","PC_POP","A","2006",0,
"TUR","FBORNPOP","TOT","PC_POP","A","2007",0,
"TUR","FBORNPOP","TOT","PC_POP","A","2008",0,
"TUR","FBORNPOP","TOT","PC_POP","A","2009",0,
"TUR","FBORNPOP","TOT","PC_POP","A","2010",0,
"TUR","FBORNPOP","TOT","PC_POP","A","2011",0,
"TUR","FBORNPOP","TOT","PC_POP","A","2012",0,
"TUR","FBORNPOP","TOT","PC_POP","A","2013",0,
"TUR","FBORNPOP","TOT","PC_POP","A","2014",1.883,
"TUR","FBORNPOP","TOT","PC_POP","A","2015",2.024,
"TUR","FBORNPOP","TOT","PC_POP","A","2016",2.235,
"TUR","FBORNPOP","TOT","PC_POP","A","2017",2.383,
"TUR","FBORNPOP","TOT","PC_POP","A","2018",2.781,
"POL","FBORNPOP","TOT","PC_POP","A","2001",2.006,
"POL","FBORNPOP","TOT","PC_POP","A","2002",2.006,
"POL","FBORNPOP","TOT","PC_POP","A","2003",2,
"POL","FBORNPOP","TOT","PC_POP","A","2004",0,
"POL","FBORNPOP","TOT","PC_POP","A","2005",0,
"POL","FBORNPOP","TOT","PC_POP","A","2006",0,
"POL","FBORNPOP","TOT","PC_POP","A","2007",0,
"POL","FBORNPOP","TOT","PC_POP","A","2008",0,
"POL","FBORNPOP","TOT","PC_POP","A","2009",0,
"POL","FBORNPOP","TOT","PC_POP","A","2010",0,
"POL","FBORNPOP","TOT","PC_POP","A","2011",0,
"POL","FBORNPOP","TOT","PC_POP","A","2012",1.748,
"POL","FBORNPOP","TOT","PC_POP","A","2013",0,
"POL","FBORNPOP","TOT","PC_POP","A","2014",0,
"POL","FBORNPOP","TOT","PC_POP","A","2015",0,
"ISL","FBORNPOP","TOT","PC_POP","A","2000",6.02,
"ISL","FBORNPOP","TOT","PC_POP","A","2001",6.02,
"ISL","FBORNPOP","TOT","PC_POP","A","2002",6.433,
"ISL","FBORNPOP","TOT","PC_POP","A","2003",6.6,
"ISL","FBORNPOP","TOT","PC_POP","A","2004",6.8,
"ISL","FBORNPOP","TOT","PC_POP","A","2005",7.064,
"ISL","FBORNPOP","TOT","PC_POP","A","2006",8.341,
"ISL","FBORNPOP","TOT","PC_POP","A","2007",9.985,
"ISL","FBORNPOP","TOT","PC_POP","A","2008",11.527,
"ISL","FBORNPOP","TOT","PC_POP","A","2009",11.762,
"ISL","FBORNPOP","TOT","PC_POP","A","2010",11.043,
"ISL","FBORNPOP","TOT","PC_POP","A","2011",10.812,
"ISL","FBORNPOP","TOT","PC_POP","A","2012",10.721,
"ISL","FBORNPOP","TOT","PC_POP","A","2013",10.891,
"ISL","FBORNPOP","TOT","PC_POP","A","2014",11.374,
"ISL","FBORNPOP","TOT","PC_POP","A","2015",11.906,
"ISL","FBORNPOP","TOT","PC_POP","A","2016",12.639,
"ISL","FBORNPOP","TOT","PC_POP","A","2017",13.884,
"ISL","FBORNPOP","TOT","PC_POP","A","2018",16.162,
"SVK","FBORNPOP","TOT","PC_POP","A","2001",2.214,
"SVK","FBORNPOP","TOT","PC_POP","A","2002",2.214,
"SVK","FBORNPOP","TOT","PC_POP","A","2003",2.7,
"SVK","FBORNPOP","TOT","PC_POP","A","2004",3.2,
"SVK","FBORNPOP","TOT","PC_POP","A","2005",3.864,
"SVK","FBORNPOP","TOT","PC_POP","A","2006",4.641,
"SVK","FBORNPOP","TOT","PC_POP","A","2007",5.614,
"SVK","FBORNPOP","TOT","PC_POP","A","2008",6.81,
"SVK","FBORNPOP","TOT","PC_POP","A","2009",8.228,
"SVK","FBORNPOP","TOT","PC_POP","A","2010",2.602,
"SVK","FBORNPOP","TOT","PC_POP","A","2011",2.692,
"SVK","FBORNPOP","TOT","PC_POP","A","2012",3.136,
"SVK","FBORNPOP","TOT","PC_POP","A","2013",3.186,
"SVK","FBORNPOP","TOT","PC_POP","A","2014",3.225,
"SVK","FBORNPOP","TOT","PC_POP","A","2015",3.273,
"SVK","FBORNPOP","TOT","PC_POP","A","2016",3.336,
"SVK","FBORNPOP","TOT","PC_POP","A","2017",3.418,
"SVK","FBORNPOP","TOT","PC_POP","A","2018",3.492,
"ISR","FBORNPOP","TOT","PC_POP","A","2000",32.178,
"ISR","FBORNPOP","TOT","PC_POP","A","2001",32.178,
"ISR","FBORNPOP","TOT","PC_POP","A","2002",31.847,
"ISR","FBORNPOP","TOT","PC_POP","A","2003",30.2,
"ISR","FBORNPOP","TOT","PC_POP","A","2004",29.5,
"ISR","FBORNPOP","TOT","PC_POP","A","2005",28.797,
"ISR","FBORNPOP","TOT","PC_POP","A","2006",28.103,
"ISR","FBORNPOP","TOT","PC_POP","A","2007",27.362,
"ISR","FBORNPOP","TOT","PC_POP","A","2008",26.688,
"ISR","FBORNPOP","TOT","PC_POP","A","2009",25.988,
"ISR","FBORNPOP","TOT","PC_POP","A","2010",25.305,
"ISR","FBORNPOP","TOT","PC_POP","A","2011",24.711,
"ISR","FBORNPOP","TOT","PC_POP","A","2012",24.043,
"ISR","FBORNPOP","TOT","PC_POP","A","2013",23.472,
"ISR","FBORNPOP","TOT","PC_POP","A","2014",22.936,
"ISR","FBORNPOP","TOT","PC_POP","A","2015",22.532,
"ISR","FBORNPOP","TOT","PC_POP","A","2016",22.187,
"ISR","FBORNPOP","TOT","PC_POP","A","2017",21.78,
"JPN","FBORNPOP","TOT","PC_POP","A","2000",1.02,
"JPN","FBORNPOP","TOT","PC_POP","A","2001",1.02,
"KOR","FBORNPOP","TOT","PC_POP","A","2000",0.321,
"KOR","FBORNPOP","TOT","PC_POP","A","2001",0.321,
"LVA","FBORNPOP","TOT","PC_POP","A","2010",15.01,
"LVA","FBORNPOP","TOT","PC_POP","A","2011",14.675,
"LVA","FBORNPOP","TOT","PC_POP","A","2012",14.188,
"LVA","FBORNPOP","TOT","PC_POP","A","2013",13.879,
"LVA","FBORNPOP","TOT","PC_POP","A","2014",13.629,
"LVA","FBORNPOP","TOT","PC_POP","A","2015",13.47,
"LVA","FBORNPOP","TOT","PC_POP","A","2016",13.138,
"LVA","FBORNPOP","TOT","PC_POP","A","2017",12.898,
"LVA","FBORNPOP","TOT","PC_POP","A","2018",12.749,
"LTU","FBORNPOP","TOT","PC_POP","A","2010",6.894,
"LTU","FBORNPOP","TOT","PC_POP","A","2011",6.771,
"LTU","FBORNPOP","TOT","PC_POP","A","2012",6.849,
"LTU","FBORNPOP","TOT","PC_POP","A","2014",4.807,
"LTU","FBORNPOP","TOT","PC_POP","A","2015",9.251,
"LTU","FBORNPOP","TOT","PC_POP","A","2016",4.463,
"LTU","FBORNPOP","TOT","PC_POP","A","2017",4.404,
"LTU","FBORNPOP","TOT","PC_POP","A","2018",4.554,
