"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,1.978458,,
"IRL","Ireland","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.0691609,,
"IRL","Ireland","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.0691609,,
"ITA","Italy","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,3.0323131,,
"ITA","Italy","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,3.0323131,,
"ITA","Italy","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,3.0323131,,
"ITA","Italy","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,3.0323131,,
"ITA","Italy","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,3.0323131,,
"ITA","Italy","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.8894558,,
"JPN","Japan","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.0850341,,
"JPN","Japan","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.0850341,,
"JPN","Japan","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.0850341,,
"JPN","Japan","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.0850341,,
"JPN","Japan","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.0850341,,
"JPN","Japan","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.0850341,,
"KOR","Korea","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.1683674,,
"KOR","Korea","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.1683674,,
"KOR","Korea","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.1683674,,
"KOR","Korea","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.1683674,,
"KOR","Korea","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.1683674,,
"KOR","Korea","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.1683674,,
"LUX","Luxembourg","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.7352607,,
"LUX","Luxembourg","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.7352607,,
"LUX","Luxembourg","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.7352607,,
"LUX","Luxembourg","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.7352607,,
"LUX","Luxembourg","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.7352607,,
"LUX","Luxembourg","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.7352607,,
"MEX","Mexico","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.7103176,,
"MEX","Mexico","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.7103176,,
"MEX","Mexico","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.7103176,,
"MEX","Mexico","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.7103176,,
"MEX","Mexico","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.7103176,,
"MEX","Mexico","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.6150794,,
"NLD","Netherlands","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.9297051,,
"NLD","Netherlands","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.8843536,,
"NLD","Netherlands","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.8843536,,
"NLD","Netherlands","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.8843536,,
"NLD","Netherlands","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.8843536,,
"NLD","Netherlands","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.9379251,,
"NZL","New Zealand","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,1.1020409,,
"NZL","New Zealand","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,1.1020409,,
"NZL","New Zealand","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,1.1020409,,
"NZL","New Zealand","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,1.1020409,,
"NZL","New Zealand","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,1.0068028,,
"NZL","New Zealand","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,1.0068028,,
"NOR","Norway","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.3095238,,
"NOR","Norway","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.3095238,,
"NOR","Norway","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.3095238,,
"NOR","Norway","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.3095238,,
"NOR","Norway","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.3095238,,
"NOR","Norway","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.3095238,,
"POL","Poland","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.3905897,,
"POL","Poland","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.3905897,,
"POL","Poland","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.3905897,,
"POL","Poland","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.3905897,,
"POL","Poland","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.3905897,,
"POL","Poland","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.3905897,,
"PRT","Portugal","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,3.5119047,,
"PRT","Portugal","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,3.5119047,,
"PRT","Portugal","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,3.3078232,,
"PRT","Portugal","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,3.3078232,,
"PRT","Portugal","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.8996599,,
"PRT","Portugal","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.6853743,,
"SVK","Slovak Republic","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.6349208,,
"SVK","Slovak Republic","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.6349208,,
"SVK","Slovak Republic","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.6349208,,
"SVK","Slovak Republic","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.6349208,,
"SVK","Slovak Republic","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.1649661,,
"SVK","Slovak Republic","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.2556689,,
"ESP","Spain","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.6598639,,
"ESP","Spain","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.6598639,,
"ESP","Spain","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.6598639,,
"ESP","Spain","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.5578232,,
"ESP","Spain","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.5578232,,
"ESP","Spain","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.3554423,,
"SWE","Sweden","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.5170066,,
"SWE","Sweden","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.5170066,,
"SWE","Sweden","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.5170066,,
"SWE","Sweden","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.5170066,,
"SWE","Sweden","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.5170066,,
"SWE","Sweden","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.5170066,,
"CHE","Switzerland","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.1037414,,
"CHE","Switzerland","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.1037414,,
"CHE","Switzerland","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.1037414,,
"CHE","Switzerland","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.1037414,,
"CHE","Switzerland","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.1037414,,
"CHE","Switzerland","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.1037414,,
"TUR","Turkey","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.3282313,,
"TUR","Turkey","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.3282313,,
"TUR","Turkey","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.3282313,,
"TUR","Turkey","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.3282313,,
"TUR","Turkey","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.3282313,,
"TUR","Turkey","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.3282313,,
"GBR","United Kingdom","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,1.7585034,,
"GBR","United Kingdom","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,1.7585034,,
"GBR","United Kingdom","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,1.7585034,,
"GBR","United Kingdom","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,1.7585034,,
"GBR","United Kingdom","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,1.7585034,,
"GBR","United Kingdom","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,1.6632653,,
"GBR","United Kingdom","EPRC_V3","Version 3 (2008-2013)","2014","2014","IDX","Index","0","Units",,,1.5918368,,
"USA","United States","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,1.1714286,,
"USA","United States","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,1.1714286,,
"USA","United States","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,1.1714286,,
"USA","United States","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,1.1714286,,
"USA","United States","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,1.1714286,,
"USA","United States","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,1.1714286,,
"ISR","Israel","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.2159865,,
"ISR","Israel","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.2159865,,
"ISR","Israel","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.2159865,,
"ISR","Israel","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.2159865,,
"ISR","Israel","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.2159865,,
"ISR","Israel","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.2159865,,
"CHL","Chile","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,1.8049887,,
"CHL","Chile","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,1.8049887,,
"CHL","Chile","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,1.8049887,,
"CHL","Chile","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,1.8049887,,
"CHL","Chile","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,1.8049887,,
"CHL","Chile","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,1.8049887,,
"SVN","Slovenia","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.7029479,,
"SVN","Slovenia","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.7029479,,
"SVN","Slovenia","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.7029479,,
"SVN","Slovenia","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.6689343,,
"SVN","Slovenia","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.6689343,,
"SVN","Slovenia","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.6689343,,
"SVN","Slovenia","EPRC_V3","Version 3 (2008-2013)","2014","2014","IDX","Index","0","Units",,,2.3871882,,
"EST","Estonia","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.3276644,,
"EST","Estonia","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.3276644,,
"EST","Estonia","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.0663266,,
"EST","Estonia","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.0663266,,
"EST","Estonia","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.0663266,,
"EST","Estonia","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.0663266,,
"LVA","Latvia","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.9070296,,
"LVA","Latvia","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.9070296,,
"OECD","OECD countries","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,2.167213,,
"OECD","OECD countries","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,2.1628945,,
"OECD","OECD countries","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,2.1473715,,
"OECD","OECD countries","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,2.1249626,,
"OECD","OECD countries","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,2.0827124,,
"OECD","OECD countries","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,2.0446055,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2008","2008","IDX","Index","0","Units",,,2.3733768,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2009","2009","IDX","Index","0","Units",,,2.3702922,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2010","2010","IDX","Index","0","Units",,,2.3686583,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2011","2011","IDX","Index","0","Units",,,2.3526518,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2012","2012","IDX","Index","0","Units",,,2.3193219,,
"OECD","OECD countries","EPRC_V2","Version 2 (1998-2013)","2013","2013","IDX","Index","0","Units",,,2.2894766,,
"OECD","OECD countries","EPRC_V3","Version 3 (2008-2013)","2008","2008","IDX","Index","0","Units",,,2.3597214,,
"OECD","OECD countries","EPRC_V3","Version 3 (2008-2013)","2009","2009","IDX","Index","0","Units",,,2.356987,,
"OECD","OECD countries","EPRC_V3","Version 3 (2008-2013)","2010","2010","IDX","Index","0","Units",,,2.3578041,,
"OECD","OECD countries","EPRC_V3","Version 3 (2008-2013)","2011","2011","IDX","Index","0","Units",,,2.3431981,,
"OECD","OECD countries","EPRC_V3","Version 3 (2008-2013)","2012","2012","IDX","Index","0","Units",,,2.3105683,,
"OECD","OECD countries","EPRC_V3","Version 3 (2008-2013)","2013","2013","IDX","Index","0","Units",,,2.2847497,,
"LTU","Lithuania","EPRC_V1","Version 1 (1985-2013)","2014","2014","IDX","Index","0","Units",,,2.4484127,,
"LTU","Lithuania","EPRC_V1","Version 1 (1985-2013)","2015","2015","IDX","Index","0","Units",,,2.4484127,,
"LTU","Lithuania","EPRC_V2","Version 2 (1998-2013)","2014","2014","IDX","Index","0","Units",,,2.5702949,,
"LTU","Lithuania","EPRC_V2","Version 2 (1998-2013)","2015","2015","IDX","Index","0","Units",,,2.5702949,,
"LTU","Lithuania","EPRC_V3","Version 3 (2008-2013)","2014","2014","IDX","Index","0","Units",,,2.4155328,,
"LTU","Lithuania","EPRC_V3","Version 3 (2008-2013)","2015","2015","IDX","Index","0","Units",,,2.4155328,,
