"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CRI","STOCKFPOP","TOT","NBR","A","2003",276360,
"CRI","STOCKFPOP","TOT","NBR","A","2004",295394,
"CRI","STOCKFPOP","TOT","NBR","A","2005",307778,
"CRI","STOCKFPOP","TOT","NBR","A","2006",323477,
"CRI","STOCKFPOP","TOT","NBR","A","2007",326125,
"CRI","STOCKFPOP","TOT","NBR","A","2008",327490,
"CRI","STOCKFPOP","TOT","NBR","A","2009",333193,
"CRI","STOCKFPOP","TOT","NBR","A","2011",374094,
"LTU","STOCKFPOP","TOT","NBR","A","2001",246500,
"LTU","STOCKFPOP","TOT","NBR","A","2005",226500,
"LTU","STOCKFPOP","TOT","NBR","A","2007",222000,
"LTU","STOCKFPOP","TOT","NBR","A","2008",222500,
"LTU","STOCKFPOP","TOT","NBR","A","2009",220100,
"LTU","STOCKFPOP","TOT","NBR","A","2010",215300,
"LTU","STOCKFPOP","TOT","NBR","A","2011",207900,
"LTU","STOCKFPOP","TOT","NBR","A","2012",206600,
"LTU","STOCKFPOP","TOT","NBR","A","2014",137417,
"LTU","STOCKFPOP","TOT","NBR","A","2015",136021,
"LTU","STOCKFPOP","TOT","NBR","A","2016",129706,
"LTU","STOCKFPOP","TOT","NBR","A","2017",127351,
"LTU","STOCKFPOP","TOT","NBR","A","2018",130975,
"ROU","STOCKFPOP","TOT","NBR","A","2013",102759,
"ROU","STOCKFPOP","TOT","NBR","A","2014",98975,
"ROU","STOCKFPOP","TOT","NBR","A","2015",98586,
"ROU","STOCKFPOP","TOT","NBR","A","2016",104139,
"RUS","STOCKFPOP","TOT","NBR","A","2003",11976822,
"RUS","STOCKFPOP","TOT","NBR","A","2011",11194710,
"ZAF","STOCKFPOP","TOT","NBR","A","2012",2199800,
