"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","LIFEEXP","TOT","YR","A","2009",73.2,
"COL","LIFEEXP","TOT","YR","A","2010",73.4,
"COL","LIFEEXP","TOT","YR","A","2011",73.5,
"COL","LIFEEXP","TOT","YR","A","2012",73.7,
"COL","LIFEEXP","TOT","YR","A","2013",73.9,
"COL","LIFEEXP","TOT","YR","A","2014",74.1,
"COL","LIFEEXP","TOT","YR","A","2015",74.2,
"COL","LIFEEXP","TOT","YR","A","2016",74.4,
"COL","LIFEEXP","TOT","YR","A","2017",74.6,
"LVA","LIFEEXP","TOT","YR","A","2002",70.1,
"LVA","LIFEEXP","TOT","YR","A","2003",70.5,
"LVA","LIFEEXP","TOT","YR","A","2004",70.8,
"LVA","LIFEEXP","TOT","YR","A","2005",70.6,
"LVA","LIFEEXP","TOT","YR","A","2006",70.6,
"LVA","LIFEEXP","TOT","YR","A","2007",70.8,
"LVA","LIFEEXP","TOT","YR","A","2008",72,
"LVA","LIFEEXP","TOT","YR","A","2009",72.6,
"LVA","LIFEEXP","TOT","YR","A","2010",73,
"LVA","LIFEEXP","TOT","YR","A","2011",73.7,
"LVA","LIFEEXP","TOT","YR","A","2012",73.9,
"LVA","LIFEEXP","TOT","YR","A","2013",74.1,
"LVA","LIFEEXP","TOT","YR","A","2014",74.3,
"LVA","LIFEEXP","TOT","YR","A","2015",74.6,
"LVA","LIFEEXP","TOT","YR","A","2016",74.7,
"LVA","LIFEEXP","TOT","YR","A","2017",74.8,
"LTU","LIFEEXP","TOT","YR","A","1995",69.2,
"LTU","LIFEEXP","TOT","YR","A","1996",70.3,
"LTU","LIFEEXP","TOT","YR","A","1997",71.1,
"LTU","LIFEEXP","TOT","YR","A","1998",71.4,
"LTU","LIFEEXP","TOT","YR","A","1999",71.7,
"LTU","LIFEEXP","TOT","YR","A","2000",72.1,
"LTU","LIFEEXP","TOT","YR","A","2001",71.7,
"LTU","LIFEEXP","TOT","YR","A","2002",71.8,
"LTU","LIFEEXP","TOT","YR","A","2003",72.1,
"LTU","LIFEEXP","TOT","YR","A","2004",72,
"LTU","LIFEEXP","TOT","YR","A","2005",71.3,
"LTU","LIFEEXP","TOT","YR","A","2006",71.1,
"LTU","LIFEEXP","TOT","YR","A","2007",70.9,
"LTU","LIFEEXP","TOT","YR","A","2008",71.8,
"LTU","LIFEEXP","TOT","YR","A","2009",72.9,
"LTU","LIFEEXP","TOT","YR","A","2010",73.3,
"LTU","LIFEEXP","TOT","YR","A","2011",73.7,
"LTU","LIFEEXP","TOT","YR","A","2012",74,
"LTU","LIFEEXP","TOT","YR","A","2013",74.1,
"LTU","LIFEEXP","TOT","YR","A","2014",74.7,
"LTU","LIFEEXP","TOT","YR","A","2015",74.5,
"LTU","LIFEEXP","TOT","YR","A","2016",74.8,
"LTU","LIFEEXP","TOT","YR","A","2017",75.6,
"CRI","LIFEEXP","TOT","YR","A","1995",76.6,
"CRI","LIFEEXP","TOT","YR","A","1996",76.8,
"CRI","LIFEEXP","TOT","YR","A","1997",77,
"CRI","LIFEEXP","TOT","YR","A","1998",77.2,
"CRI","LIFEEXP","TOT","YR","A","1999",77.3,
"CRI","LIFEEXP","TOT","YR","A","2000",77.5,
"CRI","LIFEEXP","TOT","YR","A","2001",77.6,
"CRI","LIFEEXP","TOT","YR","A","2002",77.8,
"CRI","LIFEEXP","TOT","YR","A","2003",77.9,
"CRI","LIFEEXP","TOT","YR","A","2004",78,
"CRI","LIFEEXP","TOT","YR","A","2005",78.1,
"CRI","LIFEEXP","TOT","YR","A","2006",78.3,
"CRI","LIFEEXP","TOT","YR","A","2007",78.4,
"CRI","LIFEEXP","TOT","YR","A","2008",78.5,
"CRI","LIFEEXP","TOT","YR","A","2009",78.7,
"CRI","LIFEEXP","TOT","YR","A","2010",78.8,
"CRI","LIFEEXP","TOT","YR","A","2011",79.1,
"CRI","LIFEEXP","TOT","YR","A","2012",79.4,
"CRI","LIFEEXP","TOT","YR","A","2013",79.6,
"CRI","LIFEEXP","TOT","YR","A","2014",79.8,
"CRI","LIFEEXP","TOT","YR","A","2015",79.9,
"CRI","LIFEEXP","TOT","YR","A","2016",80.1,
"CRI","LIFEEXP","TOT","YR","A","2017",80.2,
"CRI","LIFEEXP","TOT","YR","A","2018",80.4,
