"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.541,
"SVN","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.677,
"SVN","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.665,
"SVN","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.741,
"SVN","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.608,
"SVN","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.545,
"OECD","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.749,
"OECD","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.691,
"OECD","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.623,
"OECD","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.652,
"OECD","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.027,
"OECD","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.996,
"OECD","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.899,
"OECD","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.873,
"OECD","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.877,
"OECD","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.802,
"OECD","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.676,
"LVA","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.368,
"LVA","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.352,
"LVA","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.335,
"LVA","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.449,
"LVA","PUBUNEMPEXP","TOT","PC_GDP","A","2009",1.439,
"LVA","PUBUNEMPEXP","TOT","PC_GDP","A","2010",1.069,
"LVA","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.545,
"LVA","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.424,
"LVA","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.486,
"LVA","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.487,
"LVA","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.527,
"LTU","PUBUNEMPEXP","TOT","PC_GDP","A","2005",0.153,
"LTU","PUBUNEMPEXP","TOT","PC_GDP","A","2006",0.171,
"LTU","PUBUNEMPEXP","TOT","PC_GDP","A","2007",0.16,
"LTU","PUBUNEMPEXP","TOT","PC_GDP","A","2008",0.199,
"LTU","PUBUNEMPEXP","TOT","PC_GDP","A","2009",0.667,
"LTU","PUBUNEMPEXP","TOT","PC_GDP","A","2010",0.558,
"LTU","PUBUNEMPEXP","TOT","PC_GDP","A","2011",0.374,
"LTU","PUBUNEMPEXP","TOT","PC_GDP","A","2012",0.237,
"LTU","PUBUNEMPEXP","TOT","PC_GDP","A","2013",0.221,
"LTU","PUBUNEMPEXP","TOT","PC_GDP","A","2014",0.192,
"LTU","PUBUNEMPEXP","TOT","PC_GDP","A","2015",0.226,
